name,id,numeric_id,variant_group,sort_order,sort_feature,template,type,railtype,year,end_year,service,cars,power,secondary_power,cyl_d,cyl_len,cyl_n,steam_psi,rpm,wheel_d,ihp,weight,tender_weight,loading_speed,tractive_effort,te_coeff,speed,kmhish_speed,secondary_speed,speed_conf,length,scale_len,width,height,capacity,voxel_size,ttd_len,tender,articulated_lengths,effect_unit,manual_lengths,manual_ttd_len,layout,pantograph_unit,new_sprites,reuse_sprites,animated,replace_last_wagon,vehicle_life,lifespan,run_cost_penalty,purchase_penalty,speed_cost_factor,power_cost_factor,te_cost_factor,year_multiplier,capacity_factor,type_run_cost,type_purchase_cost,cost,running_cost,cost_gbp,run_cost_gbp,double_headed,dvt,use_mu_engine_logic,tilting,multiple_working,requires_second_power_car,purchase_length,enable_param,intro_month,cargo_age_period,pax_special,cargo_handling,default_cargo,era_id,category,era_cat,power_class,length_text,power_text,units_text,bio,gameplay_text,brake_text,additional_text,has_aged_variant
Parry Class 139,parry_class_139,505,,175,FEAT_TRAINS,multiple_unit,lpgflywheel,RAIL,2009,,,1,86,,,,,,,,,12,,5,35,0.29,35,56,,,9.6,9.6,2.4,3.2,42,102x36x48,6,,"2,2,2",,,,parry_class_139,,1,,,,28,,,,7,0.43,1.75,0.85,1.4,0.98,1.41,21,39,"$16,406","$3,169",,,,,,,,,6,,,,PASS,mod,DMU (Cheap),mod_DMU (Cheap),lpgflywheel_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},{BLACK}Powered by: {GOLD}LPG / Flywheel,,"The Parry People Mover PPM60 uses a small LPG engine with a flywheel to capture energy from braking. The units are currently used on the Stourbridge Town Branch Line, where they are limited to 20mph.",,,"{BLACK}Powered by: {GOLD}LPG / Flywheel {}{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}The Parry People Mover PPM60 uses a small LPG engine with a flywheel to capture energy from braking. The units are currently used on the Stourbridge Town Branch Line, where they are limited to 20mph.",
"Hitachi Class 395 ""Javelin""",hitachi_javelin,506,,176,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2007,2009,,6,4480,2800,,,,,,,,265,,4,210,0.08,157,251,,,20.88,20.88,,3.82,57,198x0x57,12,,"4,4,4",,,,"hitachi_javelin,hitachi_javelin_mid,hitachi_javelin_mid,hitachi_javelin_mid,hitachi_javelin_mid,hitachi_javelin_rear",,"1,1,0,0,0,1",,,,30,,-15,-30,30,20,10.5,0.86,11.4,0.85,2.4,173,130,"$135,156","$10,563",,,,,,,,param_max_mu_length < 2,5,205,,,PASS,mod,EMU (Express),mod_EMU (Express),dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}4.5 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}6,The Class 395 is a dedicated high speed unit built for the HS1 high speed route. It is part of Hitachi's AT300 series.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}6{}{BLACK}Length: {GOLD}4.5 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 395 is a dedicated high speed unit built for the HS1 high speed route. It is part of Hitachi's AT300 series.,
"Hitachi Class 395 ""Javelin""",hitachi_javelin_4_tile,507,,177,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2007,2009,,5,4480,2800,,,,,,,,265,,4,210,0.08,157,251,,,20.88,20.88,,3.82,57,198x0x57,12,,"4,4,4",,,,"hitachi_javelin,hitachi_javelin_mid,hitachi_javelin_mid,hitachi_javelin_mid,hitachi_javelin_rear",,"0,0,0,0,0",hitachi_javelin,,,30,,-15,-30,30,20,10.5,0.86,9.5,0.85,2.4,168,126,"$131,250","$10,238",,,,,,,,param_max_mu_length == 2,5,205,,,PASS,mod,EMU (Express),mod_EMU (Express),dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}5,The Class 395 is a dedicated high speed unit built for the HS1 high speed route. It is part of Hitachi's AT300 series.,,{YELLOW}10% bonus for long distance travel{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}10% bonus for long distance travel{}{SILVER}The Class 395 is a dedicated high speed unit built for the HS1 high speed route. It is part of Hitachi's AT300 series.,
"Bombardier Class 378 ""Capitalstar""",bombardier_capitalstar,508,,178,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2009,,,5,1600,,,,,,,,,212.8,,7,180,0.08,75,120,,,20.4,20.4,2.8,3.78,90,198x42x56,12,,"4,4,4",,,,"bombardier_capitalstar,bombardier_capitalstar_mid,bombardier_capitalstar_power,bombardier_capitalstar_mid,bombardier_capitalstar_rear",bombardier_capitalstar_power,"1,1,1,0,1",,,,30,,-15,-35,15,8,9,0.85,15,0.85,1.8,64,81,"$50,000","$6,581",,,,,,,,,6,165,,,PASS,mod,EMU,mod_EMU,dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}5,"The Capitalstar is an electric multiple unit designed specifically for the needs of the London Overground, with longitudinal seating, large amounts of standing room and wide doors for fast loading and unloading.",,{YELLOW}10% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{YELLOW}10% penalty for long distance travel{}{SILVER}The Capitalstar is an electric multiple unit designed specifically for the needs of the London Overground, with longitudinal seating, large amounts of standing room and wide doors for fast loading and unloading.",
"Hitachi Class 800 ""Azuma""",class_800_azuma,509,,179,FEAT_TRAINS,multiple_unit,dual_power,ELRL,2017,,,5,3200,2250,,,,,,,,243,,5,195,0.08,140,224,,,26,24,,,66,238x0x0,14,,"4,6,4",12,,,"class_800_azuma,class_800_azuma_mid,class_800_azuma_mid,class_800_azuma_mid,class_800_azuma_rear",class_800_azuma_rear,"1,1,0,0,1",,,,30,,-15,-30,28,16,9.75,0.84,11,0.9,2.5,158,122,"$123,438","$9,913",,,,,,,,param_max_mu_length < 2,10,222,,,PASS,mod,EMU (Express),mod_EMU (Express),dual_power_ELRL,{BLACK}Length: {GOLD}4.4 tiles{},{BLACK}Powered by: {GOLD}25kV AC / Diesel,{BLACK}Cars: {GOLD}5,"The Class 800 ""Azuma"" (on LNER) or ""IET"" (on GWR) is a high speed bi-mode unit based on the Hitachi AT300 series. It is designed to replace HST and Class 91 hauled services on Intercity routes.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC / Diesel {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}4.4 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The Class 800 ""Azuma"" (on LNER) or ""IET"" (on GWR) is a high speed bi-mode unit based on the Hitachi AT300 series. It is designed to replace HST and Class 91 hauled services on Intercity routes.",
"CAF Class 195 ""Civity""",caf_civity,510,,180,FEAT_TRAINS,multiple_unit,diesel,RAIL,2019,,,2,1046,,,,,,,,,80,,5,145,0.18,100,160,,,24,24,2.7,3.85,63,238x40x57,14,,"4,6,4",,,,"caf_civity,caf_civity_rear",,"1,1",,,,30,,-15,-25,20,5.23,7.25,0.84,4.2,1,1.5,39,77,"$30,469","$6,256",,,,,,,,,2,185,,,PASS,mod,DMU,mod_DMU,diesel_RAIL,{BLACK}Length: {GOLD}1.8 tiles{},{BLACK}Powered by: {GOLD}Diesel,{BLACK}Cars: {GOLD}2,The Class 195 is designed to replace Sprinter and Pacer units with a multiple unit of far higher quality and passenger comfort.,,,{BLACK}Powered by: {GOLD}Diesel {BLACK}Cars: {GOLD}2{}{BLACK}Length: {GOLD}1.8 tiles{}{SILVER}The Class 195 is designed to replace Sprinter and Pacer units with a multiple unit of far higher quality and passenger comfort.,
"Stadler Class 755 ""FLIRT""",stadler_class_755,511,,181,FEAT_TRAINS,multiple_unit,dual_power,ELRL,2019,,,5,3500,2570,,,,,,,,163,,5,185,0.11,100,160,,,20.1,20.1,2.72,3.95,45,198x40x59,12,,"4,4,4",6,"4,4,4,2,5,2,2,2,2,2,5,2,4,4,4","12,9,6,9,12","stadler_class_755,stadler_class_755_mid,stadler_class_755_motor,stadler_class_755_mid_rev,stadler_class_755_rear",stadler_class_755_mid_rev,"1,1,1,1,1",,,,30,,-15,-30,20,17.5,9.25,0.84,7.5,0.9,1.875,87,100,"$67,969","$8,125",,,,,,,,,9,,,,PASS,mod,EMU,mod_EMU,dual_power_ELRL,{BLACK}Length: {GOLD}3.0 tiles{},{BLACK}Powered by: {GOLD}25kV AC / Diesel,{BLACK}Cars: {GOLD}5,"The Class 755 was designed to modernise services on the East Anglia franchise. The design features a distinctive ""power pack"" containing the diesel engines used for bi-mode operation.",,,"{BLACK}Powered by: {GOLD}25kV AC / Diesel {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.0 tiles{}{SILVER}The Class 755 was designed to modernise services on the East Anglia franchise. The design features a distinctive ""power pack"" containing the diesel engines used for bi-mode operation.",
"Hitachi Class 385 ""AT200""",class_385,512,,182,FEAT_TRAINS,multiple_unit,electric,ELRL,2018,,,3,2010,,,,,,,,,130,,5,150,0.12,100,160,,,23,23,,,69,214x0x0,13,,"4,5,4",,,,"class_385,class_385_mid,class_385_rear",,"1,1,1",,,,32,,-15,-32,20,10.05,7.5,0.84,6.9,0.85,1.725,57,75,"$44,531","$6,094",,,,,,,,,11,185,,,PASS,mod,EMU,mod_EMU,electric_ELRL,{BLACK}Length: {GOLD}2.5 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}3,"The Class 385 was built for use on newly electrified lines in Scotland. Unlike most AT200 variants, it has cab end doors to allow for trolley services throughout the train.",,,"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}2.5 tiles{}{SILVER}The Class 385 was built for use on newly electrified lines in Scotland. Unlike most AT200 variants, it has cab end doors to allow for trolley services throughout the train.",
"Siemens Class 700 ""Desiro City""",class_700_city,513,,183,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2016,,,8,4400,2560,,,,,,,,278,,6,225,0.08,100,160,,,20.2,20.2,,,69,198x0x0,12,,"4,4,4",,,,"class_700_city,class_700_city_mid,class_700_city_mid,class_700_city_tso,class_700_city_tso_rev,class_700_city_mid,class_700_city_power,class_700_city_rear",class_700_city_power,"1,1,0,1,1,0,1,1",,,,30,,-15,-30,20,20,11.25,0.85,18.4,0.85,1.8,113,123,"$88,281","$9,994",,,,,,,,param_max_mu_length < 2,3,,,,PASS,mod,EMU,mod_EMU,dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}6.0 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}8,"The Class 700 was one of multiple designs evaluated for the Thameslink programme. Although one of the more conventional designs, it offered good capacity and passenger comfort with a relatively low axle load.",,,"{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}8{}{BLACK}Length: {GOLD}6.0 tiles{}{SILVER}The Class 700 was one of multiple designs evaluated for the Thameslink programme. Although one of the more conventional designs, it offered good capacity and passenger comfort with a relatively low axle load.",
"Bombardier Class 345 ""Aventra""",class_345_aventra,514,,184,FEAT_TRAINS,multiple_unit,electric,ELRL,2017,,,9,1900,,,,,,,,,264,,7,220,0.08,90,144,,,22.7,22.7,,,78,214x0x0,13,,"4,5,4",,,,"class_345_aventra,class_345_aventra_power,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_rear",,"1,1,1,0,0,0,0,0,1",,,,30,,-19,-22,18,9.5,11,0.84,23.4,0.85,1.725,100,104,"$78,125","$8,450",,,,,,,,param_max_mu_length == 0,1,165,,,PASS,mod,EMU,mod_EMU,electric_ELRL,{BLACK}Length: {GOLD}7.4 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}9,"Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",,{YELLOW}10% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}9{}{BLACK}Length: {GOLD}7.4 tiles{}{YELLOW}10% penalty for long distance travel{}{SILVER}Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",
"Siemens Class 707 ""Desiro City""",class_707_city,515,,185,FEAT_TRAINS,multiple_unit,electric,THIRD_RAIL,2017,,,5,1600,,,,,,,,,173,,6,175,0.10,100,160,,,20,20,2.8,,69,198x42x0,12,,"4,4,4",,,,"class_707_city,class_707_city_mid,class_707_city_mid,class_707_city_power,class_707_city_rear",,"1,1,0,1,1",,,,30,,-15,-30,20,8,8.75,0.84,11.5,0.85,1.725,66,82,"$51,563","$6,663",,,,,,,,,4,,,,PASS,mod,EMU,mod_EMU,electric_THIRD_RAIL,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}750V DC,{BLACK}Cars: {GOLD}5,South West Trains procured the Class 707 as part of capacity improvements for routes out of London Waterloo.,,,{BLACK}Powered by: {GOLD}750V DC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{SILVER}South West Trains procured the Class 707 as part of capacity improvements for routes out of London Waterloo.,
"Bombardier Class 710 ""Aventra""",class_710_aventra,516,,186,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2019,,,4,1800,1600,,,,,,,,151,,6,160,0.11,75,120,,,21.44,21.4,,,78,214x0x0,13,,"4,5,4",,,,"class_710_aventra,class_710_aventra_power,class_710_aventra_mid,class_710_aventra_rear",class_710_aventra_power,"1,1,1,1",,,,30,,-19,-25,15,9,8,0.84,10.4,0.85,1.8,63,67,"$49,219","$5,444",,,,,,,,,2,165,,,PASS,mod,EMU,mod_EMU,dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}3.3 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}4,"The Class 710 replaces a variety of DMUs and second generation EMUs on London Overground's suburban services. Although there were numerous delays in testing, they finally started entering service in late 2019.",,{YELLOW}10% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.3 tiles{}{YELLOW}10% penalty for long distance travel{}{SILVER}The Class 710 replaces a variety of DMUs and second generation EMUs on London Overground's suburban services. Although there were numerous delays in testing, they finally started entering service in late 2019.",
"Bombardier Class 345 ""Aventra""",class_345_aventra_6_tile,517,,187,FEAT_TRAINS,multiple_unit,electric,ELRL,2017,,,7,1900,,,,,,,,,264,,7,220,0.08,90,144,,,22.7,22.7,,,78,214x0x0,13,,"4,5,4",,,,"class_345_aventra,class_345_aventra_power,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_mid,class_345_aventra_rear",,"0,0,0,0,0,0,0",class_345_aventra,,,30,,-19,-22,18,9.5,11,0.84,18.2,0.85,1.725,90,94,"$70,313","$7,638",,,,,,,,param_max_mu_length == 1,1,165,,,PASS,mod,EMU,mod_EMU,electric_ELRL,{BLACK}Length: {GOLD}5.7 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}7,"Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",,{YELLOW}10% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}7{}{BLACK}Length: {GOLD}5.7 tiles{}{YELLOW}10% penalty for long distance travel{}{SILVER}Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",
"Bombardier Class 345 ""Aventra""",class_345_aventra_4_tile,518,,188,FEAT_TRAINS,multiple_unit,electric,ELRL,2017,,,4,1900,,,,,,,,,264,,7,220,0.08,90,144,,,22.7,22.7,,,78,214x0x0,13,,"4,5,4",,,,"class_345_aventra,class_345_aventra_power,class_345_aventra_mid,class_345_aventra_rear",,"0,0,0,0",class_345_aventra,,,30,,-19,-22,18,9.5,11,0.84,10.4,0.85,1.725,75,79,"$58,594","$6,419",,,,,,,,param_max_mu_length == 2,1,165,,,PASS,mod,EMU,mod_EMU,electric_ELRL,{BLACK}Length: {GOLD}3.3 tiles{},{BLACK}Powered by: {GOLD}25kV AC,{BLACK}Cars: {GOLD}4,"Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",,{YELLOW}10% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.3 tiles{}{YELLOW}10% penalty for long distance travel{}{SILVER}Designed for London's Crossrail route, the Class 345 entered service on TfL Rail between Liverpool Street and Shenfield.",
"Siemens Class 700 ""Desiro City""",class_700_city_4_tile,519,,189,FEAT_TRAINS,multiple_unit,dual_electric,DUAL_POWER,2016,,,5,4400,2560,,,,,,,,278,,6,225,0.08,100,160,,,20.2,20.2,,,69,198x0x0,12,,"4,4,4",,,,"class_700_city,class_700_city_tso,class_700_city_tso_rev,class_700_city_power,class_700_city_rear",class_700_city_power,"0,0,0,0,0",class_700_city,,,30,,-15,-30,20,20,11.25,0.85,11.5,0.85,1.8,99,109,"$77,344","$8,856",,,,,,,,param_max_mu_length == 2,3,,,,PASS,mod,EMU,mod_EMU,dual_electric_DUAL_POWER,{BLACK}Length: {GOLD}3.8 tiles{},{BLACK}Powered by: {GOLD}25kV AC / 750V DC,{BLACK}Cars: {GOLD}5,"The Class 700 was one of multiple designs evaluated for the Thameslink programme. Although one of the more conventional designs, it offered good capacity and passenger comfort with a relatively low axle load.",,,"{BLACK}Powered by: {GOLD}25kV AC / 750V DC {BLACK}Cars: {GOLD}5{}{BLACK}Length: {GOLD}3.8 tiles{}{SILVER}The Class 700 was one of multiple designs evaluated for the Thameslink programme. Although one of the more conventional designs, it offered good capacity and passenger comfort with a relatively low axle load.",
"Hitachi Class 800 ""Azuma""",class_800_azuma_4_tile,520,,190,FEAT_TRAINS,multiple_unit,dual_power,ELRL,2017,,,4,3200,2250,,,,,,,,243,,5,195,0.08,140,224,,,26,24,,,66,238x0x0,14,,"4,6,4",12,,,"class_800_azuma,class_800_azuma_mid,class_800_azuma_mid,class_800_azuma_rear",class_800_azuma_rear,"0,0,0,0",class_800_azuma,,,30,,-15,-30,28,16,9.75,0.84,8.8,0.9,2.5,152,118,"$118,750","$9,588",,,,,,,,param_max_mu_length == 2,10,222,,,PASS,mod,EMU (Express),mod_EMU (Express),dual_power_ELRL,{BLACK}Length: {GOLD}3.5 tiles{},{BLACK}Powered by: {GOLD}25kV AC / Diesel,{BLACK}Cars: {GOLD}4,"The Class 800 ""Azuma"" (on LNER) or ""IET"" (on GWR) is a high speed bi-mode unit based on the Hitachi AT300 series. It is designed to replace HST and Class 91 hauled services on Intercity routes.",,{YELLOW}20% bonus for long distance travel{},"{BLACK}Powered by: {GOLD}25kV AC / Diesel {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}3.5 tiles{}{YELLOW}20% bonus for long distance travel{}{SILVER}The Class 800 ""Azuma"" (on LNER) or ""IET"" (on GWR) is a high speed bi-mode unit based on the Hitachi AT300 series. It is designed to replace HST and Class 91 hauled services on Intercity routes.",
"Stadler Class 777 ""METRO""",class_777,522,,191,FEAT_TRAINS,multiple_unit,dual_power,BATTERY,2023,,,4,2000,970,,,,,,,,233,,6,162,0.07,75,120,100,,16,16,2.8,3.8,45,152x42x57,9,,"2,5,2",,,,"class_777,class_777_mid,class_777_mid_2,class_777_rear",,"1,1,1,1",,,,30,,-17,-20,15,10,8.1,0.84,6,0.9,1.875,65,68,"$50,781","$5,525",,,,,,,,,3,,,,PASS,mod,EMU,mod_EMU,dual_power_BATTERY,{BLACK}Length: {GOLD}2.3 tiles{},{BLACK}Powered by: {GOLD}750V DC / Battery,{BLACK}Cars: {GOLD}4,"The Class 777 ""METRO"" is a dual-mode unit which charges a battery when on third rail power, which can be used to travel over unpowered track.",,,"{BLACK}Powered by: {GOLD}750V DC / Battery {BLACK}Cars: {GOLD}4{}{BLACK}Length: {GOLD}2.3 tiles{}{SILVER}The Class 777 ""METRO"" is a dual-mode unit which charges a battery when on third rail power, which can be used to travel over unpowered track.",
Mather & Platt C&SLR Locomotive,mather_locomotive,700,,192,FEAT_TRAINS,locomotive,tube,FOURTH_RAIL,1889,,1923,,100,,,,,,,,,15,,,22,0.15,25,40,,,,8,,,,82x0x0,5,,"2,1,2",,,,,,,,,,29,42,-5,,5,0.5,1.1,1.00,0,0.9,1.6,21,30,"$16,406","$2,438",,,,,,,,,1,,,,,vct,LU,vct_LU,tube_FOURTH_RAIL,{BLACK}Length: {GOLD}0.4 tiles{},{BLACK}Powered by: {GOLD}630V DC,,"As Tube tunnels started being built at deeper levels, cutting ventilation shafts to use steam locomotives became impractical. To solve this, the City & South London Railway used some of the very first electric locomotives to be built on their lines.",,,"{BLACK}Powered by: {GOLD}630V DC {}{BLACK}Length: {GOLD}0.4 tiles{}{SILVER}As Tube tunnels started being built at deeper levels, cutting ventilation shafts to use steam locomotives became impractical. To solve this, the City & South London Railway used some of the very first electric locomotives to be built on their lines.",
LU Gate Stock,lu_gate_stock,702,,193,FEAT_TRAINS,multiple_unit,tube,FOURTH_RAIL,1906,,1953,3,350,,,,,,,,,67,,8,55,0.08,35,56,,,15.3,15.3,2.67,2.8,78,152x40x42,9,,"2,5,2",,,,"lu_gate_stock,lu_gate_carriage,lu_gate_stock_rear",,"1,1,1",,,,34,55,-25,,7,1.75,2.75,0.99,7.8,0.9,1.2,34,35,"$26,563","$2,844",,,,,,,,,2,120,,,PASS,edw,LU,edw_LU,tube_FOURTH_RAIL,{BLACK}Length: {GOLD}1.7 tiles{},{BLACK}Powered by: {GOLD}630V DC,{BLACK}Cars: {GOLD}3,"The Gate Stock was a deep level unit used on Charles Yerkes' Tube lines. It was named for the manual entry gates, each operated by a gateman.",,{YELLOW}35% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}630V DC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}1.7 tiles{}{YELLOW}35% penalty for long distance travel{}{SILVER}The Gate Stock was a deep level unit used on Charles Yerkes' Tube lines. It was named for the manual entry gates, each operated by a gateman.",
LU Standard Stock,lu_standard_stock,704,,194,FEAT_TRAINS,multiple_unit,tube,FOURTH_RAIL,1923,,1991,3,450,,,,,,,,,74,,10,60,0.08,40,64,,,15.3,15.3,2.67,2.8,84,152x40x42,9,,"2,5,2",,,,"lu_standard_stock,lu_standard_carriage,lu_standard_stock_rear",,"1,1,1",,,,41,76,-25,,8,2.25,3,0.97,8.4,0.9,1.2,36,38,"$28,125","$3,088",,,,,,,,,3,120,,,PASS,big4,LU,big4_LU,tube_FOURTH_RAIL,{BLACK}Length: {GOLD}1.7 tiles{},{BLACK}Powered by: {GOLD}630V DC,{BLACK}Cars: {GOLD}3,"Standard Stock was built to replace Gate stock using modern air-operated doors to improve loading efficiency. At the end of their service with London Underground the units were transferred to the Isle of Wight, continuing to operate until 1991.",,{YELLOW}35% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}630V DC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}1.7 tiles{}{YELLOW}35% penalty for long distance travel{}{SILVER}Standard Stock was built to replace Gate stock using modern air-operated doors to improve loading efficiency. At the end of their service with London Underground the units were transferred to the Isle of Wight, continuing to operate until 1991.",
LU O/P Stock,lu_op_stock,708,,195,FEAT_TRAINS,multiple_unit,tube,FOURTH_RAIL,1937,,1981,3,500,,,,,,,,,79,,10,60,0.08,42,67,,,16,16,2.92,3.68,129,152x43x55,9,,"2,5,2",,,,"lu_op_stock,lu_op_carriage,lu_op_stock_rear",,"1,1,1",,,,39,52,-22,6,8.4,2.5,3,0.95,12.9,0.9,1.2,49,51,"$38,281","$4,144",,,,,,,,,5,120,,,PASS,big4,LU,big4_LU,tube_FOURTH_RAIL,{BLACK}Length: {GOLD}1.7 tiles{},{BLACK}Powered by: {GOLD}630V DC,{BLACK}Cars: {GOLD}3,"O and P stock were built to similar designs for the Hammersmith&City and Metropolitan lines respectively. They had a long life span, finally being displaced by the C stock's second generation of C77 trains.",,{YELLOW}35% penalty for long distance travel{},"{BLACK}Powered by: {GOLD}630V DC {BLACK}Cars: {GOLD}3{}{BLACK}Length: {GOLD}1.7 tiles{}{YELLOW}35% penalty for long distance travel{}{SILVER}O and P stock were built to similar designs for the Hammersmith&City and Metropolitan lines respectively. They had a long life span, finally being displaced by the C stock's second generation of C77 trains.",
